created_at,text,related,infection,self
2009-09-16T22:55:35Z,Hope to get a swine flu shot at work? Not likely (USA Today): Plan on getting your swine flu shot at work? Don't count o http://url4.eu/S6wb,0,NA,NA
2009-09-30T16:07:07Z,Swine flu shots stir concern among pregnant women (The Buffalo News): It's likely to be a couple of more weeks until the http://url4.eu/YXvv,0,NA,NA
2009-09-09T16:22:14Z,Swine flu fear hits Queen visit (BBC News): The Queen calls off a visit to a school with famous Royal connections after  http://url4.eu/P1Qp,0,NA,NA
2009-09-09T20:42:41Z,Businesses Wary of Severe Swine Flu (WebMD): A new survey shows that most U.S. businesses are concerned that swine flu w http://url4.eu/P6gq,0,NA,NA
2009-09-09T07:47:08Z,@torrisstoked I'm not scared about the swine flu. Fuck pigs. And the flu.,0,NA,NA
2009-09-09T18:09:35Z,At the doctor getting checked for the flu.. Man this sickness is driving me crazy.,1,0,NA
2009-09-09T09:05:38Z,"No More Kissing In France, The Land Of Love!: 
In the face of rising fear due to the spread of swine flu, it isn.. http://bit.ly/pwVPt",0,NA,NA
2009-09-25T11:04:16Z,"Kid #2 now has the flu-youngest this time - thinking the mama might be a little touched, too ;-)",1,0,NA
2009-09-09T00:41:48Z,Getting off plane to literally get on same plane and sit in same seat. Also. hope swine flu kills me.,0,NA,NA
2009-09-09T12:36:51Z,"Perhaps it's my phobia. I don't really tolerate illness.  Because I have such a fear of the flu, colds don't phase me.",1,1,1
2009-09-08T23:32:48Z,"@ramahkid don't worry about it, Jews can't get swine flu ;)",0,NA,NA
2009-09-09T00:02:09Z,"Fellow geeks getting sick, get me Dr. McCoy! RT @wilw Oh hey, guess what? I think I have the same flu that @pvponline and @cwgabriel have.",1,NA,NA
2009-09-25T09:45:59Z,Getting flu shots for the kids? 9-years-old and younger will need 2 shots this year. http://tinyurl.com/ycepzo2,0,NA,NA
2009-09-09T12:54:26Z,parents' worst nightmare.. having a kid start allergy problems during swine flu.  Now the worry sets in..,1,1,NA
2009-09-09T16:33:12Z,"Got sent home early, kind of sick. I guess corp. is worried about swine flu. Nap then some WoW tonight.",1,1,0
2009-09-25T12:40:55Z,J'sar at San Fransisco International - http://bit.ly/4iBnS0 - I was getting over the flu - caught it a week before a had to leave,1,0,1
2009-09-25T18:13:37Z,@b_club Hope your day goes well. Getting the flu shot now. Got yours ?,1,0,1
2009-09-25T18:05:32Z,Hope your day goes well. Getting the flu shot now. Got yours ?,1,0,1
2009-09-25T13:01:35Z,@b_club Cant believe I am up this early. Better RnG now cuz I have a full day ahead ! Getting Flu shot.,0,NA,NA
2009-09-25T11:26:16Z,Worried by the predicted spider increase. This autumns 'swine flu media panic' ?,0,NA,NA
2009-09-09T03:28:08Z,On line shopping benefits from Flu fear http://bit.ly/VSDqc,0,NA,NA
2009-10-12T13:56:18Z,A bird flu outbreak in Spain? http://bit.ly/kKpFT,0,NA,NA
2009-10-03T16:10:00Z,Flu worry shadows China's longest public vacation http://bit.ly/1Vr3to,0,NA,NA
2009-09-16T14:44:35Z,Flu experts gear up for pandemic of vaccine worry http://bit.ly/2Ujj6f,0,NA,NA
2009-09-09T13:20:38Z,Indonesia: Bird flu virus attacks vaccinated chickens http://bit.ly/9s6tZ,0,NA,NA
2009-09-25T12:24:50Z,Listening to the radio. Apparently getting the seasonal flu shot increases the risk of H1N1. Ontario changing their flu shot strategy.,1,1,0
2009-09-09T02:53:27Z,I can't believe all the hoopla about bird flu and do you rememberpig flu?  Alot of barking from poodle dogs?  Ruff Ruff,0,NA,NA
2009-09-09T19:51:12Z,"Fighting Flu Without Big Gun: The Obama administration, worried that people could fall ill with swine flu before.. http://bit.ly/1fyTGo",0,NA,NA
2009-09-25T18:20:18Z,@connorcolesmom How are you feeling? Kicking the flu in its teeth? :) Thinking about you!!!,1,0,NA
2009-10-02T01:17:10Z,"Putting kids to bed then putting me to bed. Afraid the flu is hitting me, too. Getting more achy by the min. Ugh.",1,0,0
2009-09-09T15:07:45Z,man im so sick i feel terrible i got all the symptoms of the swine flu im scared,1,0,1
2009-09-25T19:24:51Z,"RT@la_loquita RT@Ted_Striker32:first we had mad cow disease, then we had bird flu, now we have swine flu, O.M.G it's FARMAGGEDON!!!!!",1,1,NA
2009-09-25T12:30:31Z,Now main stream sources are reporting that flu vaccinations actually INCREASE chance of getting Swine Flu: http://bit.ly/esRnu,0,NA,NA
2009-09-09T20:03:42Z,"Air Kisses, Hugs, and Other Ways to Avoid Getting Swine Flu http://bit.ly/TF3q5",0,NA,NA
2009-09-09T23:28:42Z,"Swine flu apps you'll want on your iPhone: If you're worried about the swine flu, keeping up to date on the latest news  http://url4.eu/P9r2",0,NA,NA
2009-09-09T22:31:46Z,"@SheenaLovesJB thank you! :) ppl at my school are like, don't have the flu! haha..not! it's getting annoying! I don't have the flu.",1,1,NA
2009-09-09T21:29:49Z,http://bit.ly/hSfyN Anxious parents clamour for flu advice - National: Anxious parents clamou.. http://bit.ly/198xCa,0,NA,NA
2009-09-10T12:24:00Z,@SamDanskin I DONT HAVE THE FREAKIN BIRD FLU,0,NA,NA
2009-09-26T11:17:12Z,"More crappy flu journalism, this time Alternet [rant alert!] [Effect Measure]: I'm afraid I have to complain ab.. http://bit.ly/ngyEA",0,NA,NA
2009-09-10T03:55:03Z,pharma forecasts expecting to make $4 billion this year (up from 2.8 B last year) because of swine flu.  altruistic?? playing on fear...,0,NA,NA
2010-10-07T19:06:38Z,Getting a flu shot.,1,1,NA
2010-10-07T19:06:38Z,Getting a flu shot.,0,1,NA
2009-09-10T14:38:30Z,is contemplating NOT getting a flu shot just to get a week away from work. Is that bad?,0,NA,NA
2009-09-26T02:55:33Z,Fear fear fear that flu http://bit.ly/108Cs5 #h1n1 #flu #vaccine,0,NA,NA
2009-09-10T13:58:48Z,Getting protected against the seasonal flu with my free vaccine -- thanks AU,0,NA,NA
2009-09-10T05:07:54Z,"Air Kisses, Hugs, and Other Ways to Avoid Getting Swine Flu: That poses particular problems .. http://bit.ly/N98zh http://bit.ly/LO8MJ",0,NA,NA
2009-09-25T19:57:19Z,Bengals worried about swine flu http://is.gd/3FEgB,0,NA,NA
2009-09-10T14:15:03Z,"At workstudy bored/i came in yesterday and told them I had be throwing up,they were thinking I had the swine flu so they sent me home/lol",1,NA,NA
2009-09-10T00:01:06Z,"I am thinking my car has caught ""Hamthrax"" (Swine Flu) since it has symptoms like the shakes, overheating, and low levels of energy. HA ;)",0,NA,NA
2009-09-25T20:53:57Z,"Getting over the flu, broke as hell , and SURPRISE! my phone decides to spontaneously break, yeah my new prize phone. GIVE ME NUMBERS!!!",1,0,1
2009-09-10T00:16:31Z,@aaalisson they were worried about swine flu on cbs...,0,NA,NA
2009-09-10T13:44:30Z,This officially makes me a little nervous about swine flu http://tr.im/yl17,0,NA,NA
2009-09-10T13:09:08Z,RT @Reneepaints What's the difference between Bird Flu & Swine Flu? For bird flu you need tweetment and for swine flu you need oinkment.,0,NA,NA
2009-09-26T18:01:35Z,My avatar got the bird flu,0,NA,NA
2009-09-10T14:41:14Z,Swine Flu epidemic getting out of hand!   http://twitpic.com/h7028,0,NA,NA
2009-09-26T16:47:54Z,Who knew?  Getting a flu shot at Safeway!,0,NA,NA
2009-09-26T17:15:10Z,San Jose: Some parents nervous about swine flu vaccine http://bit.ly/10IyO4,0,NA,NA
2009-09-10T12:56:11Z,Worried about Swine Flu? Wash your hands!! www.antisepticausa.com,0,NA,NA
2009-09-29T16:27:29Z,"FOX News Poll: Americans Worried, But Not Panicked About H1N1 . www.antisepticausa.com. Swine Flu",0,NA,NA
2009-09-10T13:35:23Z,"RT @ataccini Worried about swine flu? Yeah, there's an app for that. http://tr.im/yfqz",0,NA,NA
2009-09-10T12:04:56Z,"RT @weirdralph Doctors have found a cure for Swine Flu. It's an oinkment. In related news, Bird Flu can be tweeted the same way.",0,NA,NA
2009-09-09T23:21:05Z,WSAZ: Don't Fear the Unknown: Local Swine Flu Victims Speak Out http://bit.ly/31tCBh,0,NA,NA
2009-09-09T23:40:56Z,"Swine flu apps you'll want on your iPhone: If you're worried about the swine flu, keeping up to date on the late.. http://bit.ly/sOS3Q",0,NA,NA
2009-09-10T12:36:54Z,"Ouch! =&gt; Doctors have found a cure for Swine Flu. It's an oinkment. In related news, Bird Flu can be tweeted the same way. (via @weirdralph)",0,NA,NA
2009-09-25T19:50:02Z,Nationally Recognized Physician Says Consider Carefully Before Getting The Swine Flu Vaccine  http://bit.ly/3NRogt,0,NA,NA
2009-09-26T09:22:41Z,Doctors to start getting swine flu vaccine Oct. 5 http://bit.ly/1mleLr,0,NA,NA
2009-09-25T21:13:38Z,I'm so tired of reading about the swine flu - I think I'm getting sick now :)))  TGIF,1,NA,NA
2009-09-10T02:30:58Z,RT @CIDRAP: Providers having trouble getting seasonal flu vaccine http://bit.ly/pbJWc,0,NA,NA
2009-09-10T12:42:32Z,"Great idea!! RT @WayneElsey: We ""flu proofed"" our office yesterday and getting all associates flu shots! We want a healthy team!",0,NA,NA
2009-09-15T10:11:57Z,"Went to bed at 830p ... thought I was getting sick.  Still don't feel great, but it's not the flu - whew!  Students:  wash your hands!  LOL",1,1,NA
2009-09-09T21:47:00Z,A cute app that might distract the kids when their getting their flu shots.  http://tinyurl.com/mt7jgq   Grandson loves it!,0,NA,NA
2009-09-26T01:04:20Z,Just got a flu shot from Dr. LeVasseur while hanging out in the kitchen... Did I mention I'm deathly afraid of needles?!?!?,0,NA,NA
2009-09-10T05:36:53Z,Bahrain paramedics demand H1N1 danger money: Health chief confirms request amid growing swine flu fear among fro.. http://bit.ly/zeKam,0,NA,NA
2009-09-26T13:52:59Z,Meh. Getting flu shots this morning.,1,NA,NA
2009-09-10T11:10:16Z,"Evrytime I think of someone havin swine flu, I think of like  resident evil or some shi., getting bitten",1,1,1
2009-09-26T14:49:49Z,"If you're thinking of getting a flu vaccine, you will want to watch... http://bit.ly/zwEyD",0,NA,NA
2009-09-10T13:30:11Z,Pregnant women in the U.S. will begin getting swine flu shots this week. #swineflu #H1N1 http://ow.ly/oO5U,0,NA,NA
2009-09-26T13:24:05Z,Delhi restaurants say customers will not come if Pork is on the menu as they are scared of Swine Flu. Are customers so ill-informed?,1,1,0
2009-09-10T12:56:46Z,"Worried about swine flu?  French authorities want to ban kissing so no more ""French Kissing"".  A healthy immune system is your best defence.",0,NA,NA
2009-09-10T02:18:11Z,Businesses Wary of Severe Swine Flu: A new survey shows that most U.S. businesses are concerned that swine flu w.. http://bit.ly/g74Go,0,NA,NA
2009-09-09T22:09:09Z,Blogging `CIDRAP: ERs Fear Fall Flu Surge' #swineflu #H1N1http://tinyurl.com/lexj7q  @CIDRAP,0,NA,NA
2009-09-26T17:07:47Z,Getting my free flu shot on friday,0,NA,NA
2009-09-10T01:37:01Z,H1N1 flu spreads quickly: More people are getting sick from the 2009 H1N1 virus also called the swine flu than e.. http://bit.ly/xRtfJ,0,NA,NA
2009-09-26T17:21:04Z,Canadian Study: http://bit.ly/5u03M Getting a flu shot last year could double the risk of contracting swine flu this year,0,NA,NA
2009-09-26T01:51:16Z,"LOL... RT @so_amused  I have the flu. Not sure if it is swine, bird, Asian or Mexican. I'm not blaming anyone. ~ GregFitzShow",0,NA,NA
2009-09-25T21:36:05Z,"i know, the flu is getting closer and closer, i feel it -_-",1,1,1
2009-09-09T21:29:27Z,Worry about swine flu? Q&A related to 2009 H1N1 Flu (Swine Flu) &You can be found at the CDC website: http://www.cdc.gov/h1n1flu/qa.htm,0,NA,NA
2009-09-26T14:25:48Z,Taking last year's flu shot  might give you twice the risk of getting Swine Flu! http://bit.ly/3ssJnY,0,NA,NA
2009-09-10T05:31:39Z,"Multiple swine flu cases at PAX and WSU in WA, still not worried. http://tinyurl.com/m457rm and http://tinyurl.com/ns8yp2",0,NA,NA
2009-09-10T04:10:38Z,#swineflu New Jersey Swine Flu Warnings - Labor Law Talk Blog: The current concern of OSHA&#39;s is the.. http://bit.ly/3Xrxi9,0,NA,NA
2009-09-26T11:47:48Z,Are you getting a swine flu shot?  Pretty scary stuff......I mean the vaccine.,1,1,0
2009-09-27T00:35:15Z,Is thinking I have the wine flu; Not enough wine to kill this cold!,0,NA,NA
2009-06-04T01:59:26Z,Swine Flu?  Don't worry; be happy.  Panic in October!,1,1,NA
2009-09-10T18:05:51Z,David Brandt's Blog - The Clarion Ledger &gt;&gt; Flu bug: Is Ole Miss finally getting over the hump? http://bit.ly/kbrpB,0,NA,NA
2009-09-11T01:54:48Z,U.S. Urges Getting Regular Flu Shot ( http://bit.ly/xC6tV ),0,NA,NA
2009-09-10T18:33:35Z,RT @GovSteveBeshear http://twitpic.com/h7pet - Getting flu shot from Lt. Gov. Mongiardo: 09-10-09,0,NA,NA
2009-09-11T02:25:02Z,you didnt answer my question!  Where did bird flu go??,0,NA,NA
2009-09-27T00:37:16Z,"@FrankiiDee Wow! really? 
Japanese people are afraid of swin flu.",1,1,NA
2009-09-10T18:27:05Z,RT @GovSteveBeshear: http://twitpic.com/h7pet - Getting flu shot from Lt. Gov. Mongiardo: 09-10-09,0,NA,NA
2009-09-26T22:34:56Z,Health: Swine Flu Worried Well Warning - http://fwix.com/share/9_c244831216,0,NA,NA
2009-09-11T09:03:52Z,"Egypt school start delayed week in swine flu fear

http://bit.ly/A9V8v",1,NA,NA
2009-09-10T23:34:59Z,Don&#39;t Fear the Unknown: Local Swine Flu Victims Speak Out http://bit.ly/2r7LJh,0,NA,NA
2009-09-10T20:08:04Z,Awesome stuff. RT @GovSteveBeshear: http://twitpic.com/h7pet - Getting flu shot from Lt. Gov. Mongiardo: 09-10-09,0,NA,NA
2009-09-11T11:51:16Z,#followfriday ~ Following @kenrobbins is like getting a swine flu vaccine.?? LOL!~He's definitely a great networker and tons of fun!,1,NA,NA
2009-09-27T12:18:03Z,"Getting ready to go to church, its been a while, got lots of things going on and everybody in my  household caught a flu except me.",1,NA,NA
2009-09-10T22:41:45Z,"People will line up like sheep to get the H1N1 flu shot without thinking or researching it. I'm not getting it, for very good reasons.",0,NA,NA
2009-09-27T17:03:14Z,"Either getting a flu, or pulled my back haying yesterday, or both.  Ugh.  Good day to stay home & restrict aches & sneezes to family!",1,0,NA
2009-09-27T20:28:18Z,So getting flu shots can actually increase your risk of catching swine flu? This is the stupidest pandemic ever.,0,NA,NA
2009-09-26T18:11:46Z,Just got off the phone with dad told me he got his flu shot n I need to and started joking about getting stabed by a needle.... Lmao wtf??,1,1,NA
2010-02-01T08:03:03Z,Bird And Swine Flu - The Complete Survival Guide. http://bit.ly/4pgE5N,0,NA,NA
2009-09-11T10:25:35Z,What's with the constant threat of disease outbreak? Now hot on the heels of bird and swine flu is monkey malaria! Govt tryna keep us scared,1,NA,NA
2009-09-27T12:29:14Z,rt @nanluvsmatt Be very wary of flu vaccination: PREPANDRIX IS A BIRD FLU VACCINE:H5N1 NOT for H1N1. RT @info4every1 http://bit.ly/1QWOCq,1,NA,NA
2009-09-11T04:35:24Z,"If the swine flu mutates with the bird flu, then pigs will fly. We all will die.",0,NA,NA
2009-09-10T17:52:43Z,Getting my flu shot. Fun times.,0,NA,NA
2009-09-27T22:15:20Z,is lil worried. 07 Chinese year of the Chicken bird flu; 08 Horse Australia got equine flu; 09 Pig swine flu. 10? It's the year of the Cock!,0,NA,NA
2009-09-11T06:35:35Z,"Bird flu, swine flu now monkey malaria?! You've gotta be kidding me?! #Metro #News",1,NA,NA
2009-09-26T22:59:15Z,@Jenreynolds25 Wishful thinking. I think I came down with the flu - swine perhaps. Just taking it easy today.,1,0,NA
2009-09-10T15:49:13Z,"How to Prevent the Spread of Swine Flu: Worried about the spread of swine flu?Already, there are reports coming .. http://bit.ly/Syemq",1,1,0
2009-09-27T20:16:36Z,That's her fault. RT @joegrav: cant stop thinking abt 22 year old who died of flu didnt go to doctor b\c she didnt have insurance.,1,1,NA
2009-09-28T02:05:07Z,@derekwallen Already had the flu. Just haven't taken the proper amount of care to recover fully. Thanks for the concern though,1,0,1
2009-09-27T05:08:31Z,RT @KeeshRedd: @WP_SHAWN hey! whats goin on wit the pic?? lol » Bird flu I move chickens!,1,NA,NA
2009-06-04T04:47:39Z,"@eeemilya Bird Flu? Swine Flu? Equine Flu? Nasty Flu? or Mad Cow?, which is not a flu but still very worthy. Which one?",1,1,0
2009-09-28T01:06:42Z,@ameyawarde I'm not getting a flu shot. Frankly I'm not worried about it.,0,NA,NA
2009-09-26T22:26:30Z,"Army issues hand gel, cough orders in flu fight: FORT JACKSON (AP) &mdash; Soldiers in boot camp are getting so.. http://bit.ly/DdBgO",0,NA,NA
2009-09-26T19:28:42Z,Getting over the flu!!  I hate being sick!!!!,1,0,NA
2009-09-28T01:46:12Z,Does anybody know anybody with the swine flu? It seems everyone in California is getting it..,1,0,NA
2009-09-27T05:31:05Z,"Die, HuffPo, DIE!: The HuffPo is once again a source of gross misinformation. Don't worry about swine flu &#821.. http://bit.ly/KXKVk",1,NA,NA
2009-09-10T17:23:58Z,"RT @justinkeller: Difference between Swine Flu and Bird Flu?  Bird Flu requires tweetment, Swine Flu requires oinkment. *RIMSHOT!*",0,NA,NA
2009-09-27T05:24:46Z,"Getting #H1N1 = comp time from work, sympathy, attention, a free flu shot, and a nice WHO card that says ""stay yo ass at home""",1,NA,NA
2009-09-11T04:05:47Z,I am getting my first flu shot tomorrow. I'm kinda nervous. Should I be nervous?,0,NA,NA
2009-09-10T21:26:50Z,"@rhodri sigh... haven't they gone the way of bird flu yet? of course, they fail to mention the fabulous/ly fucked over Hanna Hanra...",0,NA,NA
2009-09-27T21:36:16Z,RT @exposeliberals: http://www.twitpic.com/idjaw Michelle Obama's face while getting swine flu shot #tcot #Tlot #p2 #hhrs #sgp,1,1,NA
2009-09-10T15:58:48Z,Testing abby in docs office...now thinking she has mono...abby's worried everyone will think she has swine flu @ school,1,0,NA
2009-09-10T20:47:24Z,Day 3 of self-quarantine after getting the flu. Starting to feel like Ren in this: http://bit.ly/16Gdbj,1,0,1
2009-09-11T07:50:32Z,As much as i tried 2 avoid getting the flu from my family members. My throat is starting to hurt :( anyone have remedies for a sore throat?,1,NA,NA
2009-09-27T21:32:35Z,I am more concerned about the H1N1 Vaccine than I am with the actual flu. Something is stinking about this whole thing. #tcot,1,1,NA
2009-09-11T00:52:25Z,ouuuuu daaamn! the flu is just getting over and i'm completely soaked!! xO is raining like hell at the Carretera nacional :P jajajaja xD,1,0,1
2009-09-26T20:00:58Z,"diff between bird & swine flu: bird flu, you get a tweetment, swine flu, you need oinkment!Pretty lame, liked that it had ""tweet"" in it! #fb",0,NA,NA
2009-09-27T19:55:09Z,"""But I'm exotic!"" ""And so is the asian bird flu.""",0,NA,NA
2009-09-26T18:26:40Z,"rt : MariKurisato  : You know, had they called it bacon flu, we might have all felt a great deal less alarmed.",0,NA,NA
2009-09-11T11:20:56Z,The flu in my place is getting worse. I'm scared! http://bit.ly/ou28Z,1,NA,NA
2009-09-27T00:10:45Z,"This is me signing off while the fake flu medicine still works. I rocked out today, meaning am getting there!!! Niiiiiiiiiight.",1,0,NA
2009-06-04T11:09:23Z,@Titania_Aelita Clearly a footware fetishist with a pathological fear of swine flu :D,1,1,0
2009-09-27T06:28:36Z,"@KAnationBench9 I will not be getting a flu shot, saw interview with 2 chemists and they both said don't do it, they both are saying NO TOO!",1,NA,NA
2009-09-27T22:26:46Z,Swine Flu Update for Washoe County: H1N1 (swine) flu is a serious public heath concern in Washoe County. With c.. http://bit.ly/U6kEV,0,NA,NA
2009-09-11T01:22:33Z,"King County Health advises getting flu shots early 
http://bit.ly/c2uMj",0,NA,NA
2009-09-11T06:51:15Z,That bird seems very unwell..got a flu??,1,NA,NA
2009-09-10T22:02:32Z,http://www.swineflunews.org/ You wanna get scared a bit? By the crazy Swine Flu news of the New World Order Crowd??? - Resist the Jab! ! !,0,NA,NA
2009-09-10T20:37:49Z,Washington Health Department Concerned But Not Tracking PAX Flu [Pax] http://ow.ly/15Oxr2,0,NA,NA
2009-09-11T04:47:59Z,NewStream ©: Prevention Matters: Companies Concerned Swine Flu Could Affect ... http://bit.ly/1IqLhM,0,NA,NA
2009-09-10T21:48:36Z,"Think im getting the flu or something my body aches,cant stop sneezing,sore ears & throat",1,0,1
2009-09-11T21:18:06Z,Some Churches Drop Handshaking For Fear Or Swine Flu http://bit.ly/12YIgX,0,NA,NA
2009-09-11T20:30:12Z,"As Swine Flu Threat Grows, Health Officials Retool Strategies: &quot;The worry is the health-care delivery syste.. http://bit.ly/12UYjx",0,NA,NA
2009-09-12T00:16:15Z,"Ahh!! My house is getting sick! Time to quarantine myself in my room, deadbolt firmly locked. No flu-zombies are gonna get ME! #flu #zombies",1,0,NA
2009-09-28T14:22:42Z,"Mad Bird Flu, Son!! RT @LadyEsha: Do birds eat eggs? What would happen? Eeew",1,1,0
2009-09-13T01:09:43Z,RT @teamoncology It is important to get flu vaccine if you are a cancer patient with getting active treatment. I ... http://twitzer.com/MlVC,0,NA,NA
2009-09-28T03:04:26Z,I'm getting a flu shot.  Can I cough on you now?,0,NA,NA
2009-09-11T13:00:22Z,"""You got the common cold? We got the Bird Flu."" - Gucci",0,NA,NA
2009-09-12T03:40:31Z,"I'm getting sick...I can feel it....Mom's gonna be mad. Apparently she thinks its all in my head, I'm sorry I can't fake the flu.",1,0,1
2009-09-12T01:25:56Z,Swine Flu Shot Gives Fast Protection: Adults will be protected from swine flu 8 to 10 days after getting a singl.. http://bit.ly/3RN2mB,0,NA,NA
2009-09-28T12:25:16Z,"BREAKING NEWS: J&J grabs $443M stake in Crucell, inks flu pact: Anxious to grab a&nbsp;leading role in the&nbsp.. http://bit.ly/2tM67g",0,NA,NA
2009-09-28T08:44:21Z,Western Herald » Blog Archive » Swine flu is nothing to worry ... http://ow.ly/15RxdG,0,NA,NA
2009-09-28T12:30:17Z,"I hope u mean pussy cat!!RT @geeforestt: LmaoRT@bobbyjee:#9jajoke ​Mad cow(no beef), Bird flu (no chicken)n now Swine flu(no pork)...gue ...",0,NA,NA
2009-09-12T17:25:13Z,Getting a presciption filled at walgreens...wondering if i want a flu shot. i mean not today of course bc its bday.,0,NA,NA
2009-09-28T09:08:24Z,@Eve_Venn I'm fine. No flu attacking me. But nervous 4 tonight. the #housecuddy  thing. Cuddy is back. Uff a lot of things.,0,NA,NA
2009-09-28T07:12:52Z,"Worried that the cat has flu - he's been sneezing all night, mind you his appetite seems fine! Off to the fun factory, polyanna I'm not.",0,NA,NA
2009-09-28T06:47:05Z,"Don’t Blame Shots for All Ills, Swine Flu Officials Say - Some will die, miscarry or have a stroke after getting th... http://ow.ly/15RwB5",0,NA,NA
2009-09-12T16:17:42Z,Getting ready to go to worship band practice with what is probably the flu. Oh joy.,1,0,1
2009-09-28T14:42:09Z,"To people afraid of Swine Flu or H1N1...

Your fear of sickness in the body will only make you sick in the mind. Strong mind strong body.",1,1,1
2009-09-28T12:41:34Z,"You are at increased risk of getting swine flu if you HAVE taken the seasonal flu shot according to an ""unpublished canadian report"".",0,NA,NA
2009-09-11T20:45:34Z,Flu vaccines will be given in October.  Your best defense against getting the flu is to wash your hands thoroughly and often.,1,NA,NA
2009-09-11T18:56:28Z,@bakebot My unicorn flu is getting worse. I just shit out a My Little Pony.,1,NA,NA
2009-09-12T21:12:16Z,"Getting a flu shot for Le Baby - haven't had one in 20 years. Walgreens is a hell of a lot more convenient than doc's ofc. And freaks, FTW!",0,NA,NA
2009-09-11T13:27:32Z,@Spetsnaz101 yes. she's afraid of swine flu. brilliant deduction. :-/,1,1,0
2009-09-28T13:11:18Z,"my cat is dead cause they getting flu, i dont know i fell so sad right now.",0,NA,NA
2009-09-28T06:00:13Z,Swine Flu vs. Bird Flu vs. Zombie Flu http://bit.ly/1CtVDj #humor #news #hashnews #cool,0,NA,NA
2009-09-28T14:09:34Z,Getting flu shot. Hope it works.,1,NA,NA
2009-09-11T17:01:41Z,"@mrsfapd wow, really? i've never heard of it! i stopped getting flu shots as a teen, because i had such bad reactions to them.",1,NA,NA
2009-09-11T20:29:19Z,New blog post: Is It Possible To Get Bird Flu From Pet Birds?,1,NA,NA
2009-09-11T17:24:09Z,"RT @SexyRubie: @MOVEZTHAKING lmfao no he won't I got ya back I still got the flu-aww man just getting over this oneday cold, hope everything",1,0,1
2009-09-11T22:03:09Z,News : 'Flu situation getting worse' (http://bit.ly/13ssLM),0,NA,NA
2009-09-12T20:29:28Z,"Adults will be protected from swine flu 8 to 10 days after getting a single shot of the H1N1 swine flu vaccine, U.S. trials show. Results of",0,NA,NA
2009-09-11T15:29:50Z,"The whole world is afraid of Swine Flu, its not that serious. I had it, It was just like any other flu. Be cautious, but fear is irrational.",1,1,1
2009-09-28T02:47:38Z,every few years people are afraid to buy meats because of some flu.,0,NA,NA
2009-09-11T19:36:48Z,What's new about the flu ? Do u still kiss your children ? Me ? I prefer not : 2 afraid  !,1,1,NA
2009-09-28T10:23:06Z,@lewiswebb @giacavalli there were actually swine flu parties a few months ago -- people thinking they should catch it to get it over with,0,NA,NA
2009-09-12T19:14:43Z,Thinking we may need to just pile all the Mansion kids in one room. All get flu at same time. Get it over with. Just kidding.,1,1,NA
2009-09-28T12:14:02Z,@Regis_and_Kelly Sam is like Regis while getting a flu shot,1,NA,NA
2009-09-12T18:15:20Z,@ujjaldosanjh Why worry? RT @cheeky_geeky Swine Flu: What Every American Should Know http://tr.im/ywrK #elxn41 #cdnpoli #h1n1,0,NA,NA
2009-09-30T22:32:50Z,Swine Flu Vaccine Priority For Businesses: The top concern for most U.S. business leaders is getting enough vac.. http://bit.ly/tajTm,0,NA,NA
2009-09-28T12:41:31Z,Mass. Freshman Dies From Swine Flu At Ohio College: He was only at college for a few weeks getting ready for th.. http://bit.ly/je3IR,0,NA,NA
2009-09-28T06:38:36Z,"Flu Officials’ Message: Don’t Blame Shots for All Ills: Some will die, miscarry or have a stroke after getting .. http://bit.ly/2UQBJJ",0,NA,NA
2009-09-12T04:16:33Z,"Reading: ""Investors gain as biotechs climb with flu fear | Reuters"" ( http://bit.ly/kgfeH )",0,NA,NA
2009-09-11T21:08:08Z,Food Industry | The Swine Flu Supermarket Outlook: I was reminded just how worried some people ar.. http://bit.ly/2qIV2C,0,NA,NA
2009-09-12T03:54:11Z,FYI--Southwest Airlines is preventing the spread of swine flu by keeping cabin temperature @ 50 degrees and getting rid of blankets.,0,NA,NA
2009-09-28T13:17:58Z,RT @ChrisCuomo: we are getting flu shots on the show this morning. yay? &lt;---- YuuuPPie.. Jejjejje,0,NA,NA
2009-09-12T20:55:11Z,WORST headache. getting a shower then getting my flu shot,0,NA,NA
2009-09-11T20:04:24Z,"@simplyKATEY katey, desi woke up sick too and is convinced its swine flu. so uhm, take every measure to prevent you getting it xD",1,0,1
2009-09-12T06:08:24Z,"My tummy hurts a little. Swine flu is getting worse. D= I'm going to start puking entire hams... maybe not, but wouldn't that be odd? XD",1,0,NA
2009-09-11T20:57:58Z,jUst had a grande java chip frap. relieved  a bit. hopefully won't be getting the flu or that would be damn.. #fb,1,1,NA
2009-09-11T18:17:10Z,Video: Swine Flu Vaccine Running Behind Schedule: US Government health agencies are getting prepared for the new.. http://bit.ly/Us2w6,0,NA,NA
2009-09-28T11:48:03Z,Bit flu-y so consoling myself with Bird portraits in the garden - a chance to try out the EOS remote shooting softare,0,0,1
2009-09-28T11:45:12Z,#SwineFlu Pilgrim slumps on swine flu fear hits Saudi - Reuters http://ow.ly/15Ryo0,0,NA,NA
2009-10-12T04:53:33Z,#SwineFlu Where to Get a Flu Shot Is Big Worry of Season - New York Times http://ow.ly/15UjQ6,0,NA,NA
2009-09-28T03:17:44Z,well dam.. does my twitter page hav bird flu and I just not know it yet?,0,NA,NA
2009-09-11T22:04:10Z,@friardave Would be cool like where I had to miss bc of getting Swine Flu. stupid pigs,0,NA,NA
